University,year,Rank,Score
ALLEGHENY COLLEGE,2000,690.0,2.0
ALLEGHENY COLLEGE,2001,618.0,3.0
ALLEGHENY COLLEGE,2002,642.0,3.0
ALLEGHENY COLLEGE,2003,591.0,4.0
ALLEGHENY COLLEGE,2004,674.0,3.0
ALLEGHENY COLLEGE,2005,678.0,3.0
ALLEGHENY COLLEGE,2006,701.0,3.0
ALLEGHENY COLLEGE,2007,826.0,2.0
ALLEGHENY COLLEGE,2008,997.0,1.0
ALLEGHENY COLLEGE,2009,869.0,2.0
ALLEGHENY COLLEGE,2010,909.0,2.0
ALLEGHENY COLLEGE,2011,1086.0,1.0
ALLEGHENY COLLEGE,2012,1100.0,1.0
ALLEGHENY COLLEGE,2013,1159.0,1.0
AMERICAN UNIVERSITY BEIRUT,1999,782.0,1.0
AMERICAN UNIVERSITY BEIRUT,2000,803.0,1.0
AMERICAN UNIVERSITY BEIRUT,2001,706.0,2.0
AMERICAN UNIVERSITY BEIRUT,2002,718.0,2.0
AMERICAN UNIVERSITY BEIRUT,2003,646.0,3.0
AMERICAN UNIVERSITY BEIRUT,2004,674.0,3.0
AMERICAN UNIVERSITY BEIRUT,2005,678.0,3.0
AMERICAN UNIVERSITY BEIRUT,2006,701.0,3.0
AMERICAN UNIVERSITY BEIRUT,2007,719.0,3.0
AMERICAN UNIVERSITY BEIRUT,2008,753.0,3.0
AMERICAN UNIVERSITY BEIRUT,2009,869.0,2.0
AMERICAN UNIVERSITY BEIRUT,2010,909.0,2.0
AMERICAN UNIVERSITY BEIRUT,2011,917.0,2.0
AMERICAN UNIVERSITY BEIRUT,2012,943.0,2.0
AMERICAN UNIVERSITY BEIRUT,2013,1159.0,1.0
AMERICAN UNIVERSITY BEIRUT,2014,1162.0,1.0
AMERICAN UNIVERSITY BEIRUT,2015,1033.0,2.0
AMERICAN UNIVERSITY BEIRUT,2016,1188.0,1.0
AMERICAN UNIVERSITY BEIRUT,2017,1031.0,2.0
AMERICAN UNIVERSITY BEIRUT,2018,645.0,3.0
AMERICAN UNIVERSITY BEIRUT,2019,661.0,3.0
AMERICAN UNIVERSITY BULGARIA,2001,822.0,1.0
AMERICAN UNIVERSITY BULGARIA,2002,835.0,1.0
AMERICAN UNIVERSITY BULGARIA,2003,839.0,1.0
AMERICAN UNIVERSITY BULGARIA,2004,860.0,1.0
AMERICAN UNIVERSITY BULGARIA,2005,898.0,1.0
AMERICAN UNIVERSITY BULGARIA,2006,929.3333333333334,1.0
AMERICAN UNIVERSITY BULGARIA,2007,960.6666666666666,1.0
AMERICAN UNIVERSITY BULGARIA,2008,992.0,1.0
AMERICAN UNIVERSITY BULGARIA,2009,1023.3333333333334,1.0
AMERICAN UNIVERSITY BULGARIA,2010,1054.6666666666667,1.0
AMERICAN UNIVERSITY BULGARIA,2011,1086.0,1.0
AMERICAN UNIVERSITY BULGARIA,2012,943.0,2.0
AMERICAN UNIVERSITY BULGARIA,2013,994.0,2.0
AMERICAN UNIVERSITY BULGARIA,2014,1019.0,2.0
AMERICAN UNIVERSITY BULGARIA,2015,1033.0,2.0
AMERICAN UNIVERSITY BULGARIA,2016,1188.0,1.0
AMERICAN UNIVERSITY CAIRO,1994,321.0,9.0
AMERICAN UNIVERSITY CAIRO,1995,322.0,10.0
AMERICAN UNIVERSITY CAIRO,1996,335.0,11.0
AMERICAN UNIVERSITY CAIRO,1997,363.0,9.0
AMERICAN UNIVERSITY CAIRO,1998,534.0,4.0
AMERICAN UNIVERSITY CAIRO,1999,542.0,4.0
AMERICAN UNIVERSITY CAIRO,2000,616.0,3.0
AMERICAN UNIVERSITY CAIRO,2001,822.0,1.0
AMERICAN UNIVERSITY CAIRO,2002,847.0,1.0
AMERICAN UNIVERSITY CAIRO,2003,872.0,1.0
AMERICAN UNIVERSITY CAIRO,2004,897.0,1.0
AMERICAN UNIVERSITY CAIRO,2005,922.0,1.0
AMERICAN UNIVERSITY CAIRO,2006,947.0,1.0
AMERICAN UNIVERSITY CAIRO,2007,972.0,1.0
AMERICAN UNIVERSITY CAIRO,2008,997.0,1.0
AMERICAN UNIVERSITY CAIRO,2009,869.0,2.0
AMERICAN UNIVERSITY CAIRO,2010,909.0,2.0
AMERICAN UNIVERSITY CAIRO,2011,824.0,3.0
AMERICAN UNIVERSITY CAIRO,2012,840.0,3.0
AMERICAN UNIVERSITY CAIRO,2013,763.0,5.0
AMERICAN UNIVERSITY CAIRO,2014,726.0,6.0
AMERICAN UNIVERSITY CAIRO,2015,743.0,6.0
AMERICAN UNIVERSITY CAIRO,2016,790.0,5.0
AMERICAN UNIVERSITY CAIRO,2017,783.0,5.0
AMERICAN UNIVERSITY CAIRO,2018,735.0,2.0
AMERICAN UNIVERSITY DUBAI,2004,860.0,1.0
AMERICAN UNIVERSITY DUBAI,2005,898.0,1.0
AMERICAN UNIVERSITY DUBAI,2006,915.0,1.0
AMERICAN UNIVERSITY DUBAI,2007,949.0,1.0
AMERICAN UNIVERSITY DUBAI,2008,997.0,1.0
AMERICAN UNIVERSITY DUBAI,2009,1035.0,1.0
AMERICAN UNIVERSITY DUBAI,2010,909.0,2.0
AMERICAN UNIVERSITY DUBAI,2011,917.0,2.0
AMERICAN UNIVERSITY DUBAI,2012,943.0,2.0
AMERICAN UNIVERSITY DUBAI,2013,994.0,2.0
AMERICAN UNIVERSITY DUBAI,2014,1162.0,1.0
AMERICAN UNIVERSITY OF AFGHANISTAN,2014,1162.0,1.0
AMERICAN UNIVERSITY OF AFGHANISTAN,2015,1200.0,1.0
AMERICAN UNIVERSITY OF AFGHANISTAN,2016,1188.0,1.0
AMERICAN UNIVERSITY OF AFGHANISTAN,2017,1183.0,1.0
AMERICAN UNIVERSITY OF AFGHANISTAN,2018,884.0,1.0
AMERICAN UNIVERSITY OF AFGHANISTAN,2019,882.0,1.0
AMERICAN UNIVERSITY PARIS,2001,822.0,1.0
AMERICAN UNIVERSITY PARIS,2002,718.0,2.0
AMERICAN UNIVERSITY PARIS,2003,736.0,2.0
AMERICAN UNIVERSITY PARIS,2004,610.0,4.0
AMERICAN UNIVERSITY PARIS,2005,614.0,4.0
AMERICAN UNIVERSITY PARIS,2006,701.0,3.0
AMERICAN UNIVERSITY PARIS,2007,826.0,2.0
AMERICAN UNIVERSITY PARIS,2008,846.0,2.0
AMERICAN UNIVERSITY PARIS,2009,953.0,1.5
AMERICAN UNIVERSITY PARIS,2010,1060.0,1.0
AMERICAN UNIVERSITY PARIS,2011,1086.0,1.0
AMERICAN UNIVERSITY PARIS,2012,1100.0,1.0
AMERICAN UNIVERSITY PARIS,2013,994.0,2.0
AMERICAN UNIVERSITY PARIS,2014,1019.0,2.0
AMERICAN UNIVERSITY PARIS,2015,1200.0,1.0
AMERICAN UNIVERSITY PARIS,2016,1188.0,1.0
AMERICAN UNIVERSITY PARIS,2017,1183.0,1.0
AMERICAN UNIVERSITY SHARJAH,2004,752.0,2.0
AMERICAN UNIVERSITY SHARJAH,2005,767.0,2.0
AMERICAN UNIVERSITY SHARJAH,2006,632.0,4.0
AMERICAN UNIVERSITY SHARJAH,2007,649.0,4.0
AMERICAN UNIVERSITY SHARJAH,2008,588.0,6.0
AMERICAN UNIVERSITY SHARJAH,2009,608.0,6.0
AMERICAN UNIVERSITY SHARJAH,2010,520.0,10.0
AMERICAN UNIVERSITY SHARJAH,2011,512.0,11.0
AMERICAN UNIVERSITY SHARJAH,2012,469.0,14.0
AMERICAN UNIVERSITY SHARJAH,2013,453.0,17.0
AMERICAN UNIVERSITY SHARJAH,2014,440.0,19.0
AMERICAN UNIVERSITY SHARJAH,2015,473.0,17.0
AMERICAN UNIVERSITY SHARJAH,2016,488.0,16.0
AMERICAN UNIVERSITY SHARJAH,2017,516.0,15.0
AMERICAN UNIVERSITY SHARJAH,2018,559.0,5.0
AMERICAN UNIVERSITY SHARJAH,2019,529.0,6.0
AMERICAN UNIVERSITY WASHINGTON,1994,132.0,34.0
AMERICAN UNIVERSITY WASHINGTON,1995,136.0,34.0
AMERICAN UNIVERSITY WASHINGTON,1996,121.0,44.0
AMERICAN UNIVERSITY WASHINGTON,1997,127.0,43.0
AMERICAN UNIVERSITY WASHINGTON,1998,138.0,43.0
AMERICAN UNIVERSITY WASHINGTON,1999,130.0,45.0
AMERICAN UNIVERSITY WASHINGTON,2000,137.0,43.0
AMERICAN UNIVERSITY WASHINGTON,2001,164.0,36.0
AMERICAN UNIVERSITY WASHINGTON,2002,182.0,33.0
AMERICAN UNIVERSITY WASHINGTON,2003,198.0,31.0
AMERICAN UNIVERSITY WASHINGTON,2004,224.0,29.0
AMERICAN UNIVERSITY WASHINGTON,2005,249.0,26.0
AMERICAN UNIVERSITY WASHINGTON,2006,295.0,22.0
AMERICAN UNIVERSITY WASHINGTON,2007,317.0,21.0
AMERICAN UNIVERSITY WASHINGTON,2008,313.0,23.0
AMERICAN UNIVERSITY WASHINGTON,2009,291.0,26.0
AMERICAN UNIVERSITY WASHINGTON,2010,278.0,29.0
AMERICAN UNIVERSITY WASHINGTON,2011,303.0,28.0
AMERICAN UNIVERSITY WASHINGTON,2012,278.0,33.0
AMERICAN UNIVERSITY WASHINGTON,2013,348.0,26.0
AMERICAN UNIVERSITY WASHINGTON,2014,451.0,18.0
AMERICAN UNIVERSITY WASHINGTON,2015,562.0,12.0
AMERICAN UNIVERSITY WASHINGTON,2016,607.0,10.0
AMERICAN UNIVERSITY WASHINGTON,2017,1183.0,1.0
AMHERST COLLEGE,1994,422.0,5.0
AMHERST COLLEGE,1995,379.0,7.0
AMHERST COLLEGE,1996,387.0,7.0
AMHERST COLLEGE,1997,363.0,9.0
AMHERST COLLEGE,1998,371.0,9.0
AMHERST COLLEGE,1999,408.0,8.0
AMHERST COLLEGE,2000,475.0,6.0
AMHERST COLLEGE,2001,433.0,8.0
AMHERST COLLEGE,2002,439.0,8.0
AMHERST COLLEGE,2003,429.0,9.0
AMHERST COLLEGE,2004,410.0,10.0
AMHERST COLLEGE,2005,426.0,10.0
AMHERST COLLEGE,2006,515.0,7.0
AMHERST COLLEGE,2007,470.0,9.0
AMHERST COLLEGE,2008,469.0,10.0
AMHERST COLLEGE,2009,481.0,11.0
AMHERST COLLEGE,2010,431.0,14.0
AMHERST COLLEGE,2011,440.0,15.0
AMHERST COLLEGE,2012,539.0,11.0
AMHERST COLLEGE,2013,576.0,10.0
AMHERST COLLEGE,2014,680.0,7.0
AMHERST COLLEGE,2015,697.0,7.0
AMHERST COLLEGE,2016,669.0,8.0
AMHERST COLLEGE,2017,576.0,12.0
AMHERST COLLEGE,2018,435.0,9.0
AMHERST COLLEGE,2019,417.0,10.0
AMIRKABIR UNIVERSITY,2009,1035.0,1.0
AMIRKABIR UNIVERSITY,2010,1060.0,1.0
AMIRKABIR UNIVERSITY,2011,1086.0,1.0
AMIRKABIR UNIVERSITY,2012,1100.0,1.0
AMIRKABIR UNIVERSITY,2013,1159.0,1.0
AMUR STATE UNIVERSITY,2015,1200.0,1.0
AMUR STATE UNIVERSITY,2016,1188.0,1.0
AMUR STATE UNIVERSITY,2017,1183.0,1.0
ANDONG NATIONAL UNIVERSITY,2007,949.0,1.0
ANDONG NATIONAL UNIVERSITY,2008,997.0,1.0
ANDONG NATIONAL UNIVERSITY,2009,1035.0,1.0
ANDONG NATIONAL UNIVERSITY,2010,1060.0,1.0
ANDONG NATIONAL UNIVERSITY,2011,1086.0,1.0
ANDRES BELLO NATIONAL UNIVERSITY,2014,1162.0,1.0
ANDRES BELLO NATIONAL UNIVERSITY,2015,1033.0,2.0
ANDRES BELLO NATIONAL UNIVERSITY,2016,1035.0,2.0
ANDRES BELLO NATIONAL UNIVERSITY,2017,1031.0,2.0
ANGLIA RUSKIN UNIVERSITY,1999,782.0,1.0
ANGLIA RUSKIN UNIVERSITY,2000,803.0,1.0
ANGLIA RUSKIN UNIVERSITY,2001,822.0,1.0
ANGLIA RUSKIN UNIVERSITY,2002,835.0,1.0
ANGLIA RUSKIN UNIVERSITY,2003,839.0,1.0
ANGLIA RUSKIN UNIVERSITY,2004,871.0,1.0
ANGLIA RUSKIN UNIVERSITY,2005,903.0,1.0
ANGLIA RUSKIN UNIVERSITY,2006,935.0,1.0
ANGLIA RUSKIN UNIVERSITY,2007,967.0,1.0
ANGLIA RUSKIN UNIVERSITY,2008,999.0,1.0
ANGLIA RUSKIN UNIVERSITY,2009,1031.0,1.0
ANGLIA RUSKIN UNIVERSITY,2010,1063.0,1.0
ANGLIA RUSKIN UNIVERSITY,2011,1095.0,1.0
ANGLIA RUSKIN UNIVERSITY,2012,1127.0,1.0
ANGLIA RUSKIN UNIVERSITY,2013,1159.0,1.0
ANGLIA RUSKIN UNIVERSITY,2014,1162.0,1.0
ANGLIA RUSKIN UNIVERSITY,2015,1200.0,1.0
ANGLIA RUSKIN UNIVERSITY,2016,1188.0,1.0
ANGLIA RUSKIN UNIVERSITY,2017,1183.0,1.0
ANGLIA RUSKIN UNIVERSITY,2018,884.0,1.0
ANGLIA RUSKIN UNIVERSITY,2019,742.0,2.0
ANGLO AMERICAN UNIVERSITY,2009,1035.0,1.0
ANGLO AMERICAN UNIVERSITY,2010,1060.0,1.0
ANGLO AMERICAN UNIVERSITY,2011,917.0,2.0
ANGLO AMERICAN UNIVERSITY,2012,943.0,2.0
ANGLO AMERICAN UNIVERSITY,2013,994.0,2.0
ANGLO AMERICAN UNIVERSITY,2014,1162.0,1.0
ANGLO AMERICAN UNIVERSITY,2015,1033.0,2.0
ANGLO AMERICAN UNIVERSITY,2016,1188.0,1.0
ANGLO AMERICAN UNIVERSITY,2017,1183.0,1.0
ANHUI NORMAL UNIVERSITY,1994,697.0,1.0
ANHUI NORMAL UNIVERSITY,1995,722.0,1.0
ANHUI UNIVERSITY,1994,587.0,2.0
ANHUI UNIVERSITY,1995,615.0,2.0
ANHUI UNIVERSITY,1996,626.0,2.0
ANHUI UNIVERSITY,1997,765.0,1.0
ANKARA UNIVERSITY,1996,745.0,1.0
ANKARA UNIVERSITY,1997,765.0,1.0
ANKARA UNIVERSITY,1998,773.0,1.0
ANKARA UNIVERSITY,1999,782.0,1.0
ANKARA UNIVERSITY,2000,803.0,1.0
ANKARA UNIVERSITY,2001,819.0,1.0
ANKARA UNIVERSITY,2002,835.0,1.0
ANKARA UNIVERSITY,2003,736.0,2.0
ANKARA UNIVERSITY,2004,674.0,3.0
ANKARA UNIVERSITY,2005,614.0,4.0
ANKARA UNIVERSITY,2006,632.0,4.0
ANKARA UNIVERSITY,2007,649.0,4.0
ANKARA UNIVERSITY,2008,675.0,4.0
ANKARA UNIVERSITY,2009,778.0,3.0
ANKARA UNIVERSITY,2010,810.0,3.0
ANKARA UNIVERSITY,2011,824.0,3.0
ANKARA UNIVERSITY,2012,943.0,2.0
ANKARA UNIVERSITY,2013,1159.0,1.0
ANKARA UNIVERSITY,2014,1162.0,1.0
ANSUNG UNIVERSITY,2002,835.0,1.0
ANSUNG UNIVERSITY,2003,839.0,1.0
ANSUNG UNIVERSITY,2004,860.0,1.0
ANSUNG UNIVERSITY,2005,898.0,1.0
ANSUNG UNIVERSITY,2006,915.0,1.0
ANTALYA INTERNATIONAL UNIVERSITY,2013,1159.0,1.0
ANTALYA INTERNATIONAL UNIVERSITY,2014,1162.0,1.0
ANTALYA INTERNATIONAL UNIVERSITY,2015,1200.0,1.0
ANTALYA INTERNATIONAL UNIVERSITY,2016,1188.0,1.0
ANTALYA INTERNATIONAL UNIVERSITY,2017,1183.0,1.0
AOMORI PUBLIC UNIVERSITY,2000,803.0,1.0
AOMORI PUBLIC UNIVERSITY,2001,706.0,2.0
AOMORI PUBLIC UNIVERSITY,2002,718.0,2.0
AOMORI PUBLIC UNIVERSITY,2003,736.0,2.0
AOMORI PUBLIC UNIVERSITY,2004,752.0,2.0
AOMORI PUBLIC UNIVERSITY,2005,898.0,1.0
AOMORI PUBLIC UNIVERSITY,2006,924.3636363636364,1.0
AOMORI PUBLIC UNIVERSITY,2007,950.7272727272727,1.0
AOMORI PUBLIC UNIVERSITY,2008,977.0909090909091,1.0
AOMORI PUBLIC UNIVERSITY,2009,1003.4545454545455,1.0
AOMORI PUBLIC UNIVERSITY,2010,1029.8181818181818,1.0
AOMORI PUBLIC UNIVERSITY,2011,1056.1818181818182,1.0
AOMORI PUBLIC UNIVERSITY,2012,1082.5454545454545,1.0
AOMORI PUBLIC UNIVERSITY,2013,1108.909090909091,1.0
AOMORI PUBLIC UNIVERSITY,2014,1135.2727272727273,1.0
AOMORI PUBLIC UNIVERSITY,2015,1161.6363636363635,1.0
AOMORI PUBLIC UNIVERSITY,2016,1188.0,1.0
AOMORI PUBLIC UNIVERSITY,2017,1183.0,1.0
AOYAMA GAKUIN UNIVERSITY,1994,422.0,5.0
AOYAMA GAKUIN UNIVERSITY,1995,431.0,5.0
AOYAMA GAKUIN UNIVERSITY,1996,419.0,6.0
AOYAMA GAKUIN UNIVERSITY,1997,510.0,4.0
AOYAMA GAKUIN UNIVERSITY,1998,670.0,2.0
AOYAMA GAKUIN UNIVERSITY,1999,607.0,3.0
AOYAMA GAKUIN UNIVERSITY,2000,616.0,3.0
AOYAMA GAKUIN UNIVERSITY,2001,706.0,2.0
AOYAMA GAKUIN UNIVERSITY,2002,642.0,3.0
AOYAMA GAKUIN UNIVERSITY,2003,591.0,4.0
AOYAMA GAKUIN UNIVERSITY,2004,674.0,3.0
AOYAMA GAKUIN UNIVERSITY,2005,614.0,4.0
AOYAMA GAKUIN UNIVERSITY,2006,632.0,4.0
AOYAMA GAKUIN UNIVERSITY,2007,605.0,5.0
AOYAMA GAKUIN UNIVERSITY,2008,629.0,5.0
AOYAMA GAKUIN UNIVERSITY,2009,608.0,6.0
AOYAMA GAKUIN UNIVERSITY,2010,630.0,6.0
AOYAMA GAKUIN UNIVERSITY,2011,707.0,5.0
AOYAMA GAKUIN UNIVERSITY,2012,840.0,3.0
AOYAMA GAKUIN UNIVERSITY,2013,994.0,2.0
AOYAMA GAKUIN UNIVERSITY,2014,1162.0,1.0
AOYAMA GAKUIN UNIVERSITY,2015,932.0,3.0
AOYAMA GAKUIN UNIVERSITY,2016,924.0,3.0
AOYAMA GAKUIN UNIVERSITY,2017,783.0,5.0
AOYAMA GAKUIN UNIVERSITY,2018,559.0,5.0
AOYAMA GAKUIN UNIVERSITY,2019,565.0,5.0
APPALACHIAN STATE UNIVERSITY,1994,233.0,16.0
APPALACHIAN STATE UNIVERSITY,1995,261.0,15.0
APPALACHIAN STATE UNIVERSITY,1996,356.0,9.0
APPALACHIAN STATE UNIVERSITY,1997,363.0,9.0
APPALACHIAN STATE UNIVERSITY,1998,390.0,8.0
APPALACHIAN STATE UNIVERSITY,1999,542.0,4.0
APPALACHIAN STATE UNIVERSITY,2000,682.0,2.5
APPALACHIAN STATE UNIVERSITY,2001,822.0,1.0
APPALACHIAN STATE UNIVERSITY,2002,527.0,5.0
APPALACHIAN STATE UNIVERSITY,2003,377.0,11.0
APPALACHIAN STATE UNIVERSITY,2004,376.0,12.0
APPALACHIAN STATE UNIVERSITY,2005,352.0,15.0
APPALACHIAN STATE UNIVERSITY,2006,351.0,16.0
APPALACHIAN STATE UNIVERSITY,2007,405.0,13.0
APPALACHIAN STATE UNIVERSITY,2008,414.0,13.0
APPALACHIAN STATE UNIVERSITY,2009,393.0,16.0
APPALACHIAN STATE UNIVERSITY,2010,405.0,16.0
APPALACHIAN STATE UNIVERSITY,2011,362.0,21.0
APPALACHIAN STATE UNIVERSITY,2012,388.0,20.0
APPALACHIAN STATE UNIVERSITY,2013,473.0,16.0
APPALACHIAN STATE UNIVERSITY,2014,522.0,13.0
APPALACHIAN STATE UNIVERSITY,2015,500.0,15.0
APPALACHIAN STATE UNIVERSITY,2016,564.0,12.0
APPALACHIAN STATE UNIVERSITY,2017,477.0,18.0
APPALACHIAN STATE UNIVERSITY,2018,467.0,8.0
APPALACHIAN STATE UNIVERSITY,2019,365.0,13.0
ARIEL UNIVERSITY SAMARIA,2009,1035.0,1.0
ARIEL UNIVERSITY SAMARIA,2010,1060.0,1.0
ARIEL UNIVERSITY SAMARIA,2011,917.0,2.0
ARIEL UNIVERSITY SAMARIA,2012,943.0,2.0
ARIEL UNIVERSITY SAMARIA,2013,994.0,2.0
ARIEL UNIVERSITY SAMARIA,2014,1162.0,1.0
ARIEL UNIVERSITY SAMARIA,2015,932.0,3.0
ARIEL UNIVERSITY SAMARIA,2016,1035.0,2.0
ARIEL UNIVERSITY SAMARIA,2017,849.0,4.0
ARIEL UNIVERSITY SAMARIA,2018,559.0,5.0
ARIEL UNIVERSITY SAMARIA,2019,529.0,6.0
ARISTOTLE UNIVERSITY THESSALONIKI,1994,422.0,5.0
ARISTOTLE UNIVERSITY THESSALONIKI,1995,402.0,6.0
ARISTOTLE UNIVERSITY THESSALONIKI,1996,455.0,5.0
ARISTOTLE UNIVERSITY THESSALONIKI,1997,510.0,4.0
ARISTOTLE UNIVERSITY THESSALONIKI,1998,534.0,4.0
ARISTOTLE UNIVERSITY THESSALONIKI,1999,498.0,5.0
ARISTOTLE UNIVERSITY THESSALONIKI,2000,616.0,3.0
ARISTOTLE UNIVERSITY THESSALONIKI,2001,618.0,3.0
ARISTOTLE UNIVERSITY THESSALONIKI,2002,577.0,4.0
ARISTOTLE UNIVERSITY THESSALONIKI,2003,646.0,3.0
ARISTOTLE UNIVERSITY THESSALONIKI,2004,674.0,3.0
ARISTOTLE UNIVERSITY THESSALONIKI,2005,678.0,3.0
ARISTOTLE UNIVERSITY THESSALONIKI,2006,632.0,4.0
ARISTOTLE UNIVERSITY THESSALONIKI,2007,719.0,3.0
ARISTOTLE UNIVERSITY THESSALONIKI,2008,753.0,3.0
ARISTOTLE UNIVERSITY THESSALONIKI,2009,1035.0,1.0
ARISTOTLE UNIVERSITY THESSALONIKI,2010,1060.0,1.0
ARISTOTLE UNIVERSITY THESSALONIKI,2011,1054.6,1.2
ARISTOTLE UNIVERSITY THESSALONIKI,2012,1049.2,1.4
ARISTOTLE UNIVERSITY THESSALONIKI,2013,1043.8,1.6
ARISTOTLE UNIVERSITY THESSALONIKI,2014,1038.4,1.8
ARISTOTLE UNIVERSITY THESSALONIKI,2015,1033.0,2.0
ARISTOTLE UNIVERSITY THESSALONIKI,2016,924.0,3.0
ARISTOTLE UNIVERSITY THESSALONIKI,2017,940.0,3.0
ARISTOTLE UNIVERSITY THESSALONIKI,2018,735.0,2.0
ARISTOTLE UNIVERSITY THESSALONIKI,2019,611.0,4.0
ARIZONA STATE UNIVERSITY,1994,55.0,80.0
ARIZONA STATE UNIVERSITY,1995,58.0,83.0
ARIZONA STATE UNIVERSITY,1996,57.0,87.0
ARIZONA STATE UNIVERSITY,1997,60.0,87.0
ARIZONA STATE UNIVERSITY,1998,73.0,76.0
ARIZONA STATE UNIVERSITY,1999,81.0,75.0
ARIZONA STATE UNIVERSITY,2000,83.0,75.0
ARIZONA STATE UNIVERSITY,2001,86.0,72.0
ARIZONA STATE UNIVERSITY,2002,79.0,78.0
ARIZONA STATE UNIVERSITY,2003,78.0,82.0
ARIZONA STATE UNIVERSITY,2004,83.0,81.0
ARIZONA STATE UNIVERSITY,2005,79.0,85.0
ARIZONA STATE UNIVERSITY,2006,89.0,84.0
ARIZONA STATE UNIVERSITY,2007,100.0,76.0
ARIZONA STATE UNIVERSITY,2008,81.0,98.0
ARIZONA STATE UNIVERSITY,2009,74.0,113.0
ARIZONA STATE UNIVERSITY,2010,70.0,124.0
ARIZONA STATE UNIVERSITY,2011,72.0,126.0
ARIZONA STATE UNIVERSITY,2012,70.0,137.0
ARIZONA STATE UNIVERSITY,2013,70.0,146.0
ARIZONA STATE UNIVERSITY,2014,68.0,145.0
ARIZONA STATE UNIVERSITY,2015,73.0,147.0
ARIZONA STATE UNIVERSITY,2016,73.0,155.0
ARIZONA STATE UNIVERSITY,2017,72.0,153.0
ARIZONA STATE UNIVERSITY,2018,73.0,87.0
ARIZONA STATE UNIVERSITY,2019,73.0,85.0
ARKANSAS STATE UNIVERSITY,1994,516.0,3.0
ARKANSAS STATE UNIVERSITY,1995,526.0,3.0
ARKANSAS STATE UNIVERSITY,1996,545.0,3.0
ARKANSAS STATE UNIVERSITY,1997,660.0,2.0
ARKANSAS STATE UNIVERSITY,1998,688.5714285714286,1.8571428571428572
ARKANSAS STATE UNIVERSITY,1999,717.1428571428571,1.7142857142857144
ARKANSAS STATE UNIVERSITY,2000,745.7142857142858,1.5714285714285714
ARKANSAS STATE UNIVERSITY,2001,774.2857142857143,1.4285714285714286
ARKANSAS STATE UNIVERSITY,2002,802.8571428571429,1.2857142857142858
ARKANSAS STATE UNIVERSITY,2003,831.4285714285714,1.1428571428571428
ARKANSAS STATE UNIVERSITY,2004,860.0,1.0
ARKANSAS STATE UNIVERSITY,2005,898.0,1.0
ARKANSAS STATE UNIVERSITY,2006,915.0,1.0
ARKANSAS STATE UNIVERSITY,2007,949.0,1.0
ARKANSAS STATE UNIVERSITY,2008,846.0,2.0
ARKANSAS STATE UNIVERSITY,2009,1035.0,1.0
ARKANSAS STATE UNIVERSITY,2010,1060.0,1.0
ARKANSAS STATE UNIVERSITY,2011,1086.0,1.0
ARKANSAS STATE UNIVERSITY,2012,1100.0,1.0
ARKANSAS STATE UNIVERSITY,2013,1131.0,1.0
ARKANSAS STATE UNIVERSITY,2014,1162.0,1.0
ARKANSAS STATE UNIVERSITY,2015,1033.0,2.0
ARKANSAS STATE UNIVERSITY,2016,1035.0,2.0
ARKANSAS STATE UNIVERSITY,2017,1031.0,2.0
ARKANSAS TECH UNIVERSITY,2013,1159.0,1.0
ARKANSAS TECH UNIVERSITY,2014,1162.0,1.0
ARKANSAS TECH UNIVERSITY,2015,1200.0,1.0
ARKANSAS TECH UNIVERSITY,2016,1188.0,1.0
ARKANSAS TECH UNIVERSITY,2017,1183.0,1.0
ARMSTRONG ATLANTIC STATE UNIVERSITY,2008,997.0,1.0
ARMSTRONG ATLANTIC STATE UNIVERSITY,2009,1035.0,1.0
ARMSTRONG ATLANTIC STATE UNIVERSITY,2010,1060.0,1.0
ARMSTRONG ATLANTIC STATE UNIVERSITY,2011,1086.0,1.0
ARMSTRONG ATLANTIC STATE UNIVERSITY,2012,1100.0,1.0
ASAHIKAWA UNIVERSITY,2000,803.0,1.0
ASAHIKAWA UNIVERSITY,2001,822.0,1.0
ASAHIKAWA UNIVERSITY,2002,835.0,1.0
ASAHIKAWA UNIVERSITY,2003,736.0,2.0
ASAHIKAWA UNIVERSITY,2004,752.0,2.0
ASAHIKAWA UNIVERSITY,2005,898.0,1.0
ASAHIKAWA UNIVERSITY,2006,915.0,1.0
ASAHIKAWA UNIVERSITY,2007,949.0,1.0
ASHOKA UNIVERSITY,2015,1200.0,1.0
ASHOKA UNIVERSITY,2016,1188.0,1.0
ASHOKA UNIVERSITY,2017,1031.0,2.0
ASHOKA UNIVERSITY,2018,884.0,1.0
ASHOKA UNIVERSITY,2019,742.0,2.0
ASIA E UNIVERSITY,2008,997.0,1.0
ASIA E UNIVERSITY,2009,1035.0,1.0
ASIA E UNIVERSITY,2010,1060.0,1.0
ASIA E UNIVERSITY,2011,1086.0,1.0
ASIA E UNIVERSITY,2012,1100.0,1.0
ASIA UNIVERSITY,1995,722.0,1.0
ASIA UNIVERSITY,1996,745.0,1.0
ASIA UNIVERSITY,1997,765.0,1.0
ASIA UNIVERSITY,1998,773.0,1.0
ASIA UNIVERSITY,1999,782.0,1.0
ASIA UNIVERSITY,2000,799.6666666666666,1.0
ASIA UNIVERSITY,2001,817.3333333333334,1.0
ASIA UNIVERSITY,2002,835.0,1.0
ASIA UNIVERSITY,2003,839.0,1.0
ASIA UNIVERSITY,2004,860.0,1.0
ASIA UNIVERSITY,2005,898.0,1.0
