University,year,Rank,Score
AUBURN UNIVERSITY,2002,242.0,10.0
AUBURN UNIVERSITY,2003,233.0,11.0
AUBURN UNIVERSITY,2004,250.0,11.0
AUBURN UNIVERSITY,2005,327.0,8.0
AUBURN UNIVERSITY,2006,341.0,8.0
AUBURN UNIVERSITY,2007,529.0,3.0
AUBURN UNIVERSITY,2008,708.0,2.0
AUBURN UNIVERSITY,2009,439.0,7.0
AUBURN UNIVERSITY,2010,458.0,8.0
AUBURN UNIVERSITY,2011,427.0,10.0
AUBURN UNIVERSITY,2012,340.0,18.0
AUBURN UNIVERSITY,2013,341.0,20.0
AUBURN UNIVERSITY,2014,398.0,16.0
AUBURN UNIVERSITY,2015,333.0,25.0
AUBURN UNIVERSITY,2016,342.0,23.0
AUBURN UNIVERSITY,2017,390.0,16.0
AUCKLAND UNIVERSITY OF TECHNOLOGY,2008,713.0,2.0
AUCKLAND UNIVERSITY OF TECHNOLOGY,2009,690.0,2.0
AUCKLAND UNIVERSITY OF TECHNOLOGY,2010,627.0,3.0
AUCKLAND UNIVERSITY OF TECHNOLOGY,2011,673.0,3.0
AUCKLAND UNIVERSITY OF TECHNOLOGY,2012,689.0,3.0
AUCKLAND UNIVERSITY OF TECHNOLOGY,2013,791.0,3.0
AUCKLAND UNIVERSITY OF TECHNOLOGY,2014,847.0,2.0
AUCKLAND UNIVERSITY OF TECHNOLOGY,2015,1006.0,1.0
AUCKLAND UNIVERSITY OF TECHNOLOGY,2016,1029.0,1.0
AUCKLAND UNIVERSITY OF TECHNOLOGY,2017,994.0,1.0
AUSTRALIAN CATHOLIC UNIVERSITY,2010,997.0,0.0
AUSTRALIAN CATHOLIC UNIVERSITY,2011,1015.0,0.0
AUSTRALIAN CATHOLIC UNIVERSITY,2012,1059.0,0.0
AUSTRALIAN CATHOLIC UNIVERSITY,2013,1108.0,0.0
AUSTRALIAN CATHOLIC UNIVERSITY,2014,1123.0,0.0
AUSTRALIAN CATHOLIC UNIVERSITY,2016,933.0,2.0
AUSTRALIAN CATHOLIC UNIVERSITY,2017,891.0,2.0
AUSTRALIAN NATIONAL UNIVERSITY,1999,75.0,28.0
AUSTRALIAN NATIONAL UNIVERSITY,2000,80.0,35.0
AUSTRALIAN NATIONAL UNIVERSITY,2001,85.0,41.0
AUSTRALIAN NATIONAL UNIVERSITY,2002,77.0,51.0
AUSTRALIAN NATIONAL UNIVERSITY,2003,75.0,53.0
AUSTRALIAN NATIONAL UNIVERSITY,2004,76.0,59.0
AUSTRALIAN NATIONAL UNIVERSITY,2005,69.0,68.0
AUSTRALIAN NATIONAL UNIVERSITY,2006,64.0,75.0
AUSTRALIAN NATIONAL UNIVERSITY,2007,71.0,73.0
AUSTRALIAN NATIONAL UNIVERSITY,2008,80.0,82.0
AUSTRALIAN NATIONAL UNIVERSITY,2009,98.0,75.0
AUSTRALIAN NATIONAL UNIVERSITY,2010,106.0,77.0
AUSTRALIAN NATIONAL UNIVERSITY,2011,98.0,91.0
AUSTRALIAN NATIONAL UNIVERSITY,2012,86.0,109.0
AUSTRALIAN NATIONAL UNIVERSITY,2013,79.0,135.0
AUSTRALIAN NATIONAL UNIVERSITY,2014,83.0,139.0
AUSTRALIAN NATIONAL UNIVERSITY,2015,88.0,138.0
AUSTRALIAN NATIONAL UNIVERSITY,2016,92.0,135.0
AUSTRALIAN NATIONAL UNIVERSITY,2017,101.0,100.0
AZERBAIJAN DIPLOMAT ACADEMY UNIVERSITY,2013,1004.0,1.0
AZERBAIJAN DIPLOMAT ACADEMY UNIVERSITY,2014,1014.0,1.0
AZERBAIJAN DIPLOMAT ACADEMY UNIVERSITY,2015,1044.0,1.0
AZERBAIJAN DIPLOMAT ACADEMY UNIVERSITY,2016,1065.0,1.0
AZERBAIJAN DIPLOMAT ACADEMY UNIVERSITY,2017,1023.0,1.0
AZUSA PACIFIC UNIVERSITY,2011,1030.0,0.0
AZUSA PACIFIC UNIVERSITY,2012,1071.0,0.0
AZUSA PACIFIC UNIVERSITY,2013,1119.0,0.0
AZUSA PACIFIC UNIVERSITY,2014,1136.0,0.0
AZUSA PACIFIC UNIVERSITY,2015,1171.0,0.0
BABES-BOLYAI UNIVERSITY,2012,1006.0,1.0
BABES-BOLYAI UNIVERSITY,2013,1057.0,1.0
BABES-BOLYAI UNIVERSITY,2014,1070.0,1.0
BABES-BOLYAI UNIVERSITY,2015,1123.0,1.0
BABES-BOLYAI UNIVERSITY,2016,1023.0,1.0
BABES-BOLYAI UNIVERSITY,2017,1083.0,1.0
BABSON COLLEGE,2001,434.0,3.0
BABSON COLLEGE,2002,324.0,6.0
BABSON COLLEGE,2003,335.0,6.0
BABSON COLLEGE,2004,361.0,6.0
BABSON COLLEGE,2005,295.0,9.0
BABSON COLLEGE,2006,370.0,7.0
BABSON COLLEGE,2007,497.0,4.0
BABSON COLLEGE,2008,551.0,4.0
BABSON COLLEGE,2009,429.0,8.0
BABSON COLLEGE,2010,587.0,4.0
BABSON COLLEGE,2011,624.0,4.0
BABSON COLLEGE,2012,635.0,4.0
BABSON COLLEGE,2013,676.0,4.0
BAEKSEOK UNIVERSITY,2002,779.0,0.0
BAEKSEOK UNIVERSITY,2003,810.0,0.0
BAEKSEOK UNIVERSITY,2004,845.0,0.0
BAEKSEOK UNIVERSITY,2005,866.0,0.0
BAEKSEOK UNIVERSITY,2006,896.0,0.0
BALL STATE UNIVERSITY,1999,447.0,1.0
BALL STATE UNIVERSITY,2000,494.0,1.0
BALL STATE UNIVERSITY,2001,473.0,2.0
BALL STATE UNIVERSITY,2002,496.0,2.0
BALL STATE UNIVERSITY,2003,576.0,1.0
BALL STATE UNIVERSITY,2004,556.0,2.0
BALL STATE UNIVERSITY,2005,571.0,2.0
BALL STATE UNIVERSITY,2006,592.0,2.0
BALL STATE UNIVERSITY,2007,618.0,2.0
BALL STATE UNIVERSITY,2008,657.0,2.0
BALL STATE UNIVERSITY,2009,745.0,2.0
BALL STATE UNIVERSITY,2010,568.0,4.0
BALL STATE UNIVERSITY,2011,636.0,4.0
BALL STATE UNIVERSITY,2012,579.0,5.0
BALL STATE UNIVERSITY,2013,655.0,4.0
BALL STATE UNIVERSITY,2014,673.0,4.0
BALL STATE UNIVERSITY,2015,648.0,5.0
BALL STATE UNIVERSITY,2016,660.0,5.0
BALL STATE UNIVERSITY,2017,698.0,4.0
BANGOR UNIVERSITY,2010,997.0,0.0
BANGOR UNIVERSITY,2011,828.0,2.0
BANGOR UNIVERSITY,2012,553.0,6.0
BANGOR UNIVERSITY,2013,499.0,9.0
BANGOR UNIVERSITY,2014,417.0,14.0
BANGOR UNIVERSITY,2015,440.0,14.0
BANGOR UNIVERSITY,2016,426.0,16.0
BANGOR UNIVERSITY,2017,458.0,11.0
BAR ILAN UNIVERSITY,1999,186.0,9.0
BAR ILAN UNIVERSITY,2000,199.0,10.0
BAR ILAN UNIVERSITY,2001,174.0,16.0
BAR ILAN UNIVERSITY,2002,170.0,18.0
BAR ILAN UNIVERSITY,2003,136.0,25.0
BAR ILAN UNIVERSITY,2004,131.0,28.0
BAR ILAN UNIVERSITY,2005,135.0,30.0
BAR ILAN UNIVERSITY,2006,147.0,30.0
BAR ILAN UNIVERSITY,2007,156.0,31.0
BAR ILAN UNIVERSITY,2008,159.0,34.0
BAR ILAN UNIVERSITY,2009,186.0,32.0
BAR ILAN UNIVERSITY,2010,185.0,37.0
BAR ILAN UNIVERSITY,2011,177.0,44.0
BAR ILAN UNIVERSITY,2012,178.0,47.0
BAR ILAN UNIVERSITY,2013,212.0,41.0
BAR ILAN UNIVERSITY,2014,224.0,41.0
BAR ILAN UNIVERSITY,2015,238.0,40.0
BAR ILAN UNIVERSITY,2016,238.0,43.0
BAR ILAN UNIVERSITY,2017,241.0,35.0
BARCELONA GRADUATE SCHOOL OF ECONOMICS,2009,813.0,1.0
BARCELONA GRADUATE SCHOOL OF ECONOMICS,2010,280.0,21.0
BARCELONA GRADUATE SCHOOL OF ECONOMICS,2011,191.0,39.0
BARCELONA GRADUATE SCHOOL OF ECONOMICS,2012,117.0,80.0
BARCELONA GRADUATE SCHOOL OF ECONOMICS,2013,74.0,143.0
BARCELONA GRADUATE SCHOOL OF ECONOMICS,2014,47.0,204.0
BARCELONA GRADUATE SCHOOL OF ECONOMICS,2015,45.0,221.0
BARCELONA GRADUATE SCHOOL OF ECONOMICS,2016,27.0,295.0
BARCELONA GRADUATE SCHOOL OF ECONOMICS,2017,26.0,255.0
BARD COLLEGE,2001,487.0,2.0
BARD COLLEGE,2002,356.0,5.0
BARD COLLEGE,2003,382.0,5.0
BARD COLLEGE,2004,399.0,5.0
BARD COLLEGE,2005,416.0,5.0
BARD COLLEGE,2006,529.0,3.0
BARRY UNIVERSITY,2014,811.0,3.0
BARRY UNIVERSITY,2015,826.0,3.0
BARRY UNIVERSITY,2016,842.0,3.0
BARRY UNIVERSITY,2017,800.0,3.0
BASKENT UNIVERSITY,2003,767.0,0.0
BASKENT UNIVERSITY,2004,817.0,0.0
BASKENT UNIVERSITY,2005,848.0,0.0
BASKENT UNIVERSITY,2006,887.0,0.0
BASKENT UNIVERSITY,2007,919.0,0.0
BATES COLLEGE,1999,351.0,3.0
BATES COLLEGE,2000,392.0,3.0
BATES COLLEGE,2001,423.0,3.0
BATES COLLEGE,2002,440.0,3.0
BATES COLLEGE,2003,470.0,3.0
BATES COLLEGE,2006,514.0,3.0
BATES COLLEGE,2007,541.0,3.0
BATES COLLEGE,2008,592.0,3.0
BATES COLLEGE,2009,626.0,3.0
BATES COLLEGE,2010,561.0,5.0
BATES COLLEGE,2011,518.0,6.0
BATES COLLEGE,2012,543.0,6.0
BATES COLLEGE,2013,502.0,9.0
BATES COLLEGE,2014,512.0,9.0
BATES COLLEGE,2015,508.0,10.0
BATES COLLEGE,2016,547.0,8.0
BATES COLLEGE,2017,511.0,8.0
BAYLOR UNIVERSITY,2000,409.0,2.0
BAYLOR UNIVERSITY,2001,443.0,2.0
BAYLOR UNIVERSITY,2002,361.0,4.0
BAYLOR UNIVERSITY,2003,386.0,4.0
BAYLOR UNIVERSITY,2004,343.0,6.0
BAYLOR UNIVERSITY,2005,395.0,5.0
BAYLOR UNIVERSITY,2006,316.0,9.0
BAYLOR UNIVERSITY,2007,366.0,8.0
BAYLOR UNIVERSITY,2008,390.0,8.0
BAYLOR UNIVERSITY,2009,473.0,6.0
BAYLOR UNIVERSITY,2010,371.0,12.0
BAYLOR UNIVERSITY,2011,423.0,10.0
BAYLOR UNIVERSITY,2012,416.0,11.0
BAYLOR UNIVERSITY,2013,336.0,21.0
BAYLOR UNIVERSITY,2014,346.0,21.0
BAYLOR UNIVERSITY,2015,438.0,14.0
BAYLOR UNIVERSITY,2016,424.0,16.0
BAYLOR UNIVERSITY,2017,408.0,14.0
BEIHANG UNIVERSITY,2014,867.0,2.0
BEIHANG UNIVERSITY,2015,763.0,3.0
BEIHANG UNIVERSITY,2016,676.0,5.0
BEIHANG UNIVERSITY,2017,627.0,5.0
BEIJING INFORMATION SCIENCE AND TECHNOLOGY UNIVERSITY,2011,1030.0,0.0
BEIJING INFORMATION SCIENCE AND TECHNOLOGY UNIVERSITY,2012,1071.0,0.0
BEIJING INFORMATION SCIENCE AND TECHNOLOGY UNIVERSITY,2013,1119.0,0.0
BEIJING INFORMATION SCIENCE AND TECHNOLOGY UNIVERSITY,2014,1136.0,0.0
BEIJING INFORMATION SCIENCE AND TECHNOLOGY UNIVERSITY,2015,1171.0,0.0
BEIJING INSTITUTE OF TECHNOLOGY,2012,1006.0,1.0
BEIJING INSTITUTE OF TECHNOLOGY,2013,918.0,1.0
BEIJING INSTITUTE OF TECHNOLOGY,2014,934.0,1.0
BEIJING INSTITUTE OF TECHNOLOGY,2015,959.0,1.0
BEIJING INSTITUTE OF TECHNOLOGY,2016,970.0,1.0
BEIJING INSTITUTE OF TECHNOLOGY,2017,1044.0,1.0
BEIJING JIAOTONG UNIVERSITY,2014,986.0,1.0
BEIJING JIAOTONG UNIVERSITY,2015,929.0,2.0
BEIJING JIAOTONG UNIVERSITY,2016,716.0,4.0
BEIJING JIAOTONG UNIVERSITY,2017,672.0,4.0
BEIJING NORMAL UNIVERSITY,2006,858.0,0.0
BEIJING NORMAL UNIVERSITY,2007,589.0,2.0
BEIJING NORMAL UNIVERSITY,2008,640.0,2.0
BEIJING NORMAL UNIVERSITY,2009,669.0,2.0
BEIJING NORMAL UNIVERSITY,2010,710.0,2.0
BEIJING NORMAL UNIVERSITY,2011,692.0,3.0
BEIJING NORMAL UNIVERSITY,2012,746.0,3.0
BEIJING NORMAL UNIVERSITY,2013,787.0,3.0
BEIJING NORMAL UNIVERSITY,2014,810.0,3.0
BEIJING NORMAL UNIVERSITY,2015,693.0,4.0
BEIJING NORMAL UNIVERSITY,2016,632.0,6.0
BEIJING NORMAL UNIVERSITY,2017,663.0,4.0
BEIJING UNIVERSITY,1999,282.0,4.0
BEIJING UNIVERSITY,2000,338.0,4.0
BEIJING UNIVERSITY,2001,328.0,5.0
BEIJING UNIVERSITY,2002,338.0,5.0
BEIJING UNIVERSITY,2003,358.0,5.0
BEIJING UNIVERSITY,2004,650.0,1.0
BEIJING UNIVERSITY,2005,668.0,1.0
BEIJING UNIVERSITY,2006,635.0,2.0
BEIJING UNIVERSITY,2007,632.0,2.0
BEIJING UNIVERSITY,2008,687.0,2.0
BEIJING UNIVERSITY,2009,710.0,2.0
BEIJING UNIVERSITY,2010,750.0,2.0
BEIJING UNIVERSITY,2011,1055.0,0.0
BEIJING UNIVERSITY OF TECHNOLOGY,2003,767.0,0.0
BEIJING UNIVERSITY OF TECHNOLOGY,2004,817.0,0.0
BEIJING UNIVERSITY OF TECHNOLOGY,2005,848.0,0.0
BEIJING UNIVERSITY OF TECHNOLOGY,2006,887.0,0.0
BEIJING UNIVERSITY OF TECHNOLOGY,2007,919.0,0.0
BEIJING UNIVERSITY OF TECHNOLOGY,2011,1030.0,0.0
BEIJING UNIVERSITY OF TECHNOLOGY,2012,1071.0,0.0
BEIJING UNIVERSITY OF TECHNOLOGY,2013,1119.0,0.0
BEIJING UNIVERSITY OF TECHNOLOGY,2014,1136.0,0.0
BEIJING UNIVERSITY OF TECHNOLOGY,2015,1171.0,0.0
BELARUS STATE ECONOMIC UNIVERSITY,2003,767.0,0.0
BELARUS STATE ECONOMIC UNIVERSITY,2004,817.0,0.0
BELARUS STATE ECONOMIC UNIVERSITY,2005,848.0,0.0
BELARUS STATE ECONOMIC UNIVERSITY,2006,887.0,0.0
BELARUS STATE ECONOMIC UNIVERSITY,2007,919.0,0.0
BEMIDJI STATE UNIVERSITY,2011,1030.0,0.0
BEMIDJI STATE UNIVERSITY,2012,1071.0,0.0
BEMIDJI STATE UNIVERSITY,2013,1119.0,0.0
BEMIDJI STATE UNIVERSITY,2014,1136.0,0.0
BEMIDJI STATE UNIVERSITY,2015,914.0,2.0
BEMIDJI STATE UNIVERSITY,2016,973.0,1.0
BEMIDJI STATE UNIVERSITY,2017,936.0,1.0
BEN GURION UNIVERSITY OF THE NEGEV,1999,155.0,11.0
BEN GURION UNIVERSITY OF THE NEGEV,2000,156.0,16.0
BEN GURION UNIVERSITY OF THE NEGEV,2001,142.0,21.0
BEN GURION UNIVERSITY OF THE NEGEV,2002,122.0,28.0
BEN GURION UNIVERSITY OF THE NEGEV,2003,112.0,32.0
BEN GURION UNIVERSITY OF THE NEGEV,2004,112.0,35.0
BEN GURION UNIVERSITY OF THE NEGEV,2005,112.0,38.0
BEN GURION UNIVERSITY OF THE NEGEV,2006,115.0,43.0
BEN GURION UNIVERSITY OF THE NEGEV,2007,104.0,51.0
BEN GURION UNIVERSITY OF THE NEGEV,2008,92.0,66.0
BEN GURION UNIVERSITY OF THE NEGEV,2009,102.0,71.0
BEN GURION UNIVERSITY OF THE NEGEV,2010,113.0,70.0
BEN GURION UNIVERSITY OF THE NEGEV,2011,130.0,66.0
BEN GURION UNIVERSITY OF THE NEGEV,2012,158.0,55.0
BEN GURION UNIVERSITY OF THE NEGEV,2013,207.0,43.0
BEN GURION UNIVERSITY OF THE NEGEV,2014,192.0,50.0
BEN GURION UNIVERSITY OF THE NEGEV,2015,199.0,49.0
BEN GURION UNIVERSITY OF THE NEGEV,2016,205.0,52.0
BEN GURION UNIVERSITY OF THE NEGEV,2017,196.0,46.0
BENTLEY UNIVERSITY,1999,312.0,3.0
BENTLEY UNIVERSITY,2000,347.0,4.0
BENTLEY UNIVERSITY,2001,361.0,4.0
BENTLEY UNIVERSITY,2002,448.0,3.0
BENTLEY UNIVERSITY,2003,441.0,3.0
BENTLEY UNIVERSITY,2004,428.0,4.0
BENTLEY UNIVERSITY,2005,340.0,7.0
BENTLEY UNIVERSITY,2006,329.0,9.0
BENTLEY UNIVERSITY,2007,297.0,12.0
BENTLEY UNIVERSITY,2008,309.0,13.0
BENTLEY UNIVERSITY,2009,372.0,10.0
BENTLEY UNIVERSITY,2010,455.0,8.0
BENTLEY UNIVERSITY,2011,347.0,15.0
BENTLEY UNIVERSITY,2012,397.0,13.0
BENTLEY UNIVERSITY,2013,417.0,14.0
BENTLEY UNIVERSITY,2014,411.0,15.0
BENTLEY UNIVERSITY,2015,442.0,14.0
BENTLEY UNIVERSITY,2016,712.0,4.0
BENTLEY UNIVERSITY,2017,736.0,3.0
BEREA COLLEGE,2003,486.0,2.0
BEREA COLLEGE,2004,438.0,4.0
BEREA COLLEGE,2005,454.0,4.0
BEREA COLLEGE,2006,466.0,4.0
BEREA COLLEGE,2007,490.0,4.0
BEREA COLLEGE,2008,547.0,4.0
BEREA COLLEGE,2009,675.0,2.0
BEREA COLLEGE,2010,566.0,5.0
BEREA COLLEGE,2011,599.0,5.0
BEREA COLLEGE,2012,555.0,6.0
BEREA COLLEGE,2013,677.0,4.0
BEREA COLLEGE,2014,493.0,10.0
BEREA COLLEGE,2015,571.0,8.0
BEREA COLLEGE,2016,568.0,8.0
BEREA COLLEGE,2017,591.0,6.0
BERRY COLLEGE,1999,494.0,1.0
BERRY COLLEGE,2000,548.0,1.0
BERRY COLLEGE,2001,604.0,1.0
BERRY COLLEGE,2002,548.0,2.0
BERRY COLLEGE,2003,737.0,1.0
BERRY COLLEGE,2004,781.0,1.0
BERRY COLLEGE,2005,796.0,1.0
BERRY COLLEGE,2006,833.0,1.0
BERRY COLLEGE,2015,972.0,1.0
BERRY COLLEGE,2016,982.0,1.0
BERRY COLLEGE,2017,946.0,1.0
BIELEFELD UNIVERSITY,1999,172.0,9.0
BIELEFELD UNIVERSITY,2000,185.0,11.0
BIELEFELD UNIVERSITY,2001,192.0,14.0
BIELEFELD UNIVERSITY,2002,233.0,11.0
BIELEFELD UNIVERSITY,2003,246.0,10.0
BIELEFELD UNIVERSITY,2004,326.0,7.0
BIELEFELD UNIVERSITY,2005,339.0,8.0
BIELEFELD UNIVERSITY,2006,419.0,5.0
BIELEFELD UNIVERSITY,2007,406.0,6.0
BIELEFELD UNIVERSITY,2008,286.0,15.0
BIELEFELD UNIVERSITY,2009,247.0,23.0
BIELEFELD UNIVERSITY,2010,216.0,30.0
BIELEFELD UNIVERSITY,2011,208.0,35.0
BIELEFELD UNIVERSITY,2012,226.0,35.0
BIELEFELD UNIVERSITY,2013,248.0,32.0
BIELEFELD UNIVERSITY,2014,261.0,34.0
BIELEFELD UNIVERSITY,2015,285.0,32.0
BIELEFELD UNIVERSITY,2016,303.0,30.0
BIELEFELD UNIVERSITY,2017,286.0,28.0
BILKENT UNIVERSITY,1999,233.0,6.0
BILKENT UNIVERSITY,2000,187.0,11.0
BILKENT UNIVERSITY,2001,217.0,12.0
BILKENT UNIVERSITY,2002,211.0,14.0
BILKENT UNIVERSITY,2003,208.0,15.0
BILKENT UNIVERSITY,2004,211.0,14.0
BILKENT UNIVERSITY,2005,245.0,14.0
BILKENT UNIVERSITY,2006,244.0,15.0
BILKENT UNIVERSITY,2007,262.0,15.0
BILKENT UNIVERSITY,2008,285.0,15.0
BILKENT UNIVERSITY,2009,326.0,13.0
BILKENT UNIVERSITY,2010,319.0,16.0
BILKENT UNIVERSITY,2011,331.0,16.0
BILKENT UNIVERSITY,2012,324.0,19.0
BILKENT UNIVERSITY,2013,372.0,18.0
BILKENT UNIVERSITY,2014,369.0,19.0
BILKENT UNIVERSITY,2015,482.0,12.0
BILKENT UNIVERSITY,2016,443.0,15.0
BILKENT UNIVERSITY,2017,538.0,8.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",1999,102.0,21.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2000,99.0,26.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2001,104.0,32.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2002,124.0,26.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2003,184.0,17.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2004,188.0,19.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2005,212.0,17.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2006,201.0,20.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2007,222.0,20.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2008,211.0,24.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2009,230.0,24.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2010,271.0,22.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2011,374.0,13.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2012,377.0,15.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2013,495.0,9.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2014,610.0,6.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2015,572.0,8.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2016,524.0,9.0
"BIRKBECK COLLEGE, UNIVERSITY OF LONDON",2017,560.0,7.0
BIRZEIT UNIVERSITY,2004,502.0,2.0
BIRZEIT UNIVERSITY,2005,524.0,2.0
BIRZEIT UNIVERSITY,2006,554.0,2.0
BIRZEIT UNIVERSITY,2007,580.0,2.0
BIRZEIT UNIVERSITY,2008,626.0,2.0
BIRZEIT UNIVERSITY,2009,724.0,2.0
BIRZEIT UNIVERSITY,2010,757.0,2.0
BIRZEIT UNIVERSITY,2011,799.0,2.0
BIRZEIT UNIVERSITY,2012,820.0,2.0
BIRZEIT UNIVERSITY,2013,868.0,2.0
BISHOPS UNIVERSITY,1999,518.0,1.0
BISHOPS UNIVERSITY,2000,585.0,1.0
BISHOPS UNIVERSITY,2001,639.0,1.0
BISHOPS UNIVERSITY,2002,656.0,1.0
BISHOPS UNIVERSITY,2008,814.0,1.0
BISHOPS UNIVERSITY,2009,834.0,1.0
BISHOPS UNIVERSITY,2010,588.0,4.0
BISHOPS UNIVERSITY,2011,625.0,4.0
BISHOPS UNIVERSITY,2012,636.0,4.0
BISHOPS UNIVERSITY,2013,748.0,3.0
BISHOPS UNIVERSITY,2014,779.0,3.0
BLACK HILLS STATE UNIVERSITY,2008,472.0,5.0
BLACK HILLS STATE UNIVERSITY,2009,365.0,11.0
BLACK HILLS STATE UNIVERSITY,2010,392.0,11.0
BLACK HILLS STATE UNIVERSITY,2011,413.0,11.0
BLACK HILLS STATE UNIVERSITY,2012,430.0,11.0
BLACK HILLS STATE UNIVERSITY,2013,597.0,6.0
BLOOMSBURG UNIVERSITY OF PENNSYLVANIA,2009,823.0,1.0
BLOOMSBURG UNIVERSITY OF PENNSYLVANIA,2010,858.0,1.0
BLOOMSBURG UNIVERSITY OF PENNSYLVANIA,2011,884.0,1.0
BLOOMSBURG UNIVERSITY OF PENNSYLVANIA,2012,900.0,1.0
BLOOMSBURG UNIVERSITY OF PENNSYLVANIA,2013,942.0,1.0
BOCCONI UNIVERSITY,1999,141.0,13.0
BOCCONI UNIVERSITY,2000,130.0,19.0
BOCCONI UNIVERSITY,2001,124.0,25.0
BOCCONI UNIVERSITY,2002,107.0,34.0
BOCCONI UNIVERSITY,2003,90.0,44.0
BOCCONI UNIVERSITY,2004,83.0,51.0
BOCCONI UNIVERSITY,2005,80.0,57.0
BOCCONI UNIVERSITY,2006,68.0,70.0
BOCCONI UNIVERSITY,2007,70.0,73.0
BOCCONI UNIVERSITY,2008,70.0,89.0
BOCCONI UNIVERSITY,2009,58.0,116.0
BOCCONI UNIVERSITY,2010,56.0,137.0
BOCCONI UNIVERSITY,2011,66.0,130.0
BOCCONI UNIVERSITY,2012,52.0,163.0
BOCCONI UNIVERSITY,2013,41.0,206.0
BOCCONI UNIVERSITY,2014,48.0,203.0
BOCCONI UNIVERSITY,2015,28.0,258.0
BOCCONI UNIVERSITY,2016,22.0,354.0
BOCCONI UNIVERSITY,2017,21.0,308.0
BOGAZICI UNIVERSITY,1999,457.0,1.0
BOGAZICI UNIVERSITY,2000,507.0,1.0
BOGAZICI UNIVERSITY,2001,552.0,1.0
BOGAZICI UNIVERSITY,2006,668.0,1.0
BOGAZICI UNIVERSITY,2007,701.0,1.0
BOGAZICI UNIVERSITY,2008,765.0,1.0
BOGAZICI UNIVERSITY,2009,657.0,2.0
BOGAZICI UNIVERSITY,2010,701.0,2.0
BOGAZICI UNIVERSITY,2011,792.0,2.0
BOGAZICI UNIVERSITY,2012,668.0,4.0
BOGAZICI UNIVERSITY,2013,470.0,11.0
BOGAZICI UNIVERSITY,2014,487.0,10.0
BOGAZICI UNIVERSITY,2015,469.0,12.0
BOGAZICI UNIVERSITY,2016,438.0,15.0
BOGAZICI UNIVERSITY,2017,420.0,13.0
BOND UNIVERSITY,2002,650.0,1.0
BOND UNIVERSITY,2003,671.0,1.0
BOND UNIVERSITY,2004,644.0,1.0
BOND UNIVERSITY,2005,660.0,1.0
BOND UNIVERSITY,2006,695.0,1.0
BOND UNIVERSITY,2007,902.0,0.0
BOND UNIVERSITY,2008,880.0,1.0
BOND UNIVERSITY,2009,939.0,0.0
BOND UNIVERSITY,2010,716.0,2.0
BOND UNIVERSITY,2011,638.0,4.0
BOND UNIVERSITY,2012,649.0,4.0
BOND UNIVERSITY,2013,714.0,3.0
BOND UNIVERSITY,2014,668.0,4.0
BOND UNIVERSITY,2015,811.0,3.0
BOND UNIVERSITY,2016,1012.0,1.0
BOND UNIVERSITY,2017,977.0,1.0
BOSTON COLLEGE,1999,58.0,39.0
BOSTON COLLEGE,2000,65.0,48.0
BOSTON COLLEGE,2001,63.0,61.0
BOSTON COLLEGE,2002,49.0,79.0
BOSTON COLLEGE,2003,45.0,84.0
BOSTON COLLEGE,2004,45.0,88.0
BOSTON COLLEGE,2005,42.0,106.0
BOSTON COLLEGE,2006,39.0,112.0
BOSTON COLLEGE,2007,46.0,112.0
BOSTON COLLEGE,2008,44.0,122.0
BOSTON COLLEGE,2009,35.0,153.0
BOSTON COLLEGE,2010,40.0,157.0
BOSTON COLLEGE,2011,38.0,175.0
BOSTON COLLEGE,2012,42.0,179.0
BOSTON COLLEGE,2013,42.0,205.0
BOSTON COLLEGE,2014,60.0,173.0
BOSTON COLLEGE,2015,56.0,201.0
BOSTON COLLEGE,2016,48.0,228.0
BOSTON COLLEGE,2017,46.0,195.0
BOSTON UNIVERSITY,1999,29.0,67.0
BOSTON UNIVERSITY,2000,24.0,99.0
BOSTON UNIVERSITY,2001,25.0,125.0
BOSTON UNIVERSITY,2002,27.0,126.0
BOSTON UNIVERSITY,2003,23.0,135.0
BOSTON UNIVERSITY,2004,21.0,154.0
BOSTON UNIVERSITY,2005,21.0,152.0
BOSTON UNIVERSITY,2006,20.0,153.0
BOSTON UNIVERSITY,2007,21.0,178.0
BOSTON UNIVERSITY,2008,24.0,178.0
BOSTON UNIVERSITY,2009,26.0,187.0
