University,year,Rank,Score
UNIVERSITY OF TOULOUSE 3,2010,262.0,75.0
UNIVERSITY OF TOULOUSE 3,2011,267.0,76.0
UNIVERSITY OF TOULOUSE 3,2012,264.0,82.0
UNIVERSITY OF TOULOUSE 3,2013,261.0,88.0
UNIVERSITY OF TOULOUSE 3,2014,268.0,89.0
UNIVERSITY OF TOULOUSE 3,2015,282.0,87.0
UNIVERSITY OF TOULOUSE 3,2016,301.0,85.0
UNIVERSITY OF TOULOUSE 3,2017,365.0,64.0
UNIVERSITY OF TOULOUSE 3,2018,431.0,48.0
UNIVERSITY OF TOULOUSE 3,2019,511.0,33.0
UNIVERSITY OF TOURS,1999,916.0,1.0
UNIVERSITY OF TOURS,2000,838.0,2.0
UNIVERSITY OF TOURS,2001,718.0,4.0
UNIVERSITY OF TOURS,2002,659.0,6.0
UNIVERSITY OF TOURS,2003,596.0,8.0
UNIVERSITY OF TOURS,2004,599.0,9.0
UNIVERSITY OF TOURS,2005,615.0,9.0
UNIVERSITY OF TOURS,2006,639.0,9.0
UNIVERSITY OF TOURS,2007,664.0,9.0
UNIVERSITY OF TOURS,2008,723.0,8.0
UNIVERSITY OF TOURS,2009,788.0,7.0
UNIVERSITY OF TOURS,2010,855.0,6.0
UNIVERSITY OF TOURS,2011,787.0,8.0
UNIVERSITY OF TOURS,2012,755.0,10.0
UNIVERSITY OF TOURS,2013,806.0,9.0
UNIVERSITY OF TOURS,2014,755.0,12.0
UNIVERSITY OF TOURS,2015,685.0,16.0
UNIVERSITY OF TOURS,2016,687.0,16.0
UNIVERSITY OF TOURS,2017,740.0,13.0
UNIVERSITY OF TOURS,2018,661.0,18.0
UNIVERSITY OF TOURS,2019,617.0,21.0
UNIVERSITY OF TRENTO,1999,808.0,2.0
UNIVERSITY OF TRENTO,2000,773.0,3.0
UNIVERSITY OF TRENTO,2001,772.0,3.0
UNIVERSITY OF TRENTO,2002,797.0,3.0
UNIVERSITY OF TRENTO,2003,820.0,3.0
UNIVERSITY OF TRENTO,2004,1028.0,1.0
UNIVERSITY OF TRENTO,2010,1097.0,2.0
UNIVERSITY OF TRENTO,2011,1123.0,2.0
UNIVERSITY OF TRENTO,2012,938.0,5.0
UNIVERSITY OF TRENTO,2013,714.0,13.0
UNIVERSITY OF TRENTO,2014,558.0,25.0
UNIVERSITY OF TRENTO,2015,512.0,32.0
UNIVERSITY OF TRENTO,2016,473.0,38.0
UNIVERSITY OF TRENTO,2017,408.0,51.0
UNIVERSITY OF TRENTO,2018,402.0,55.0
UNIVERSITY OF TRENTO,2019,396.0,59.0
UNIVERSITY OF TRIER,1994,703.0,2.0
UNIVERSITY OF TRIER,1995,832.0,1.0
UNIVERSITY OF TRIER,1996,753.0,2.0
UNIVERSITY OF TRIER,1997,776.0,2.0
UNIVERSITY OF TRIER,1998,724.0,3.0
UNIVERSITY OF TRIER,1999,737.0,3.0
UNIVERSITY OF TRIER,2000,773.0,3.0
UNIVERSITY OF TRIER,2001,856.0,2.0
UNIVERSITY OF TRIER,2002,797.0,3.0
UNIVERSITY OF TRIER,2003,889.0,2.0
UNIVERSITY OF TRIER,2004,911.0,2.0
UNIVERSITY OF TRIER,2005,942.0,2.0
UNIVERSITY OF TRIER,2006,840.0,4.0
UNIVERSITY OF TRIER,2007,852.0,4.0
UNIVERSITY OF TRIER,2008,835.0,5.0
UNIVERSITY OF TRIER,2009,915.0,4.0
UNIVERSITY OF TRIER,2010,765.0,8.0
UNIVERSITY OF TRIER,2011,787.0,8.0
UNIVERSITY OF TRIER,2012,708.0,12.0
UNIVERSITY OF TRIER,2013,694.0,14.0
UNIVERSITY OF TRIER,2014,589.0,22.0
UNIVERSITY OF TRIER,2015,584.0,24.0
UNIVERSITY OF TRIER,2016,555.0,28.0
UNIVERSITY OF TRIER,2017,541.0,29.0
UNIVERSITY OF TRIER,2018,533.0,29.0
UNIVERSITY OF TRIER,2019,581.0,24.0
UNIVERSITY OF TRIESTE,1994,537.0,5.0
UNIVERSITY OF TRIESTE,1995,551.0,5.0
UNIVERSITY OF TRIESTE,1996,575.0,5.0
UNIVERSITY OF TRIESTE,1997,528.0,7.0
UNIVERSITY OF TRIESTE,1998,582.0,6.0
UNIVERSITY OF TRIESTE,1999,569.0,7.0
UNIVERSITY OF TRIESTE,2000,468.0,12.0
UNIVERSITY OF TRIESTE,2001,465.0,13.0
UNIVERSITY OF TRIESTE,2002,442.0,16.0
UNIVERSITY OF TRIESTE,2003,422.0,19.0
UNIVERSITY OF TRIESTE,2004,408.0,22.0
UNIVERSITY OF TRIESTE,2005,421.0,22.0
UNIVERSITY OF TRIESTE,2006,408.0,25.0
UNIVERSITY OF TRIESTE,2007,413.0,26.0
UNIVERSITY OF TRIESTE,2008,433.0,26.0
UNIVERSITY OF TRIESTE,2009,431.0,29.0
UNIVERSITY OF TRIESTE,2010,444.0,30.0
UNIVERSITY OF TRIESTE,2011,419.0,36.0
UNIVERSITY OF TRIESTE,2012,407.0,41.0
UNIVERSITY OF TRIESTE,2013,402.0,44.0
UNIVERSITY OF TRIESTE,2014,403.0,47.0
UNIVERSITY OF TRIESTE,2015,403.0,50.0
UNIVERSITY OF TRIESTE,2016,437.0,43.0
UNIVERSITY OF TRIESTE,2017,479.0,38.0
UNIVERSITY OF TRIESTE,2018,471.0,40.0
UNIVERSITY OF TRIESTE,2019,505.0,34.0
UNIVERSITY OF TROMSO,1994,400.0,11.0
UNIVERSITY OF TROMSO,1995,363.0,15.0
UNIVERSITY OF TROMSO,1996,406.0,13.0
UNIVERSITY OF TROMSO,1997,406.0,14.0
UNIVERSITY OF TROMSO,1998,416.0,14.0
UNIVERSITY OF TROMSO,1999,469.0,11.0
UNIVERSITY OF TROMSO,2000,526.0,9.0
UNIVERSITY OF TROMSO,2001,505.0,11.0
UNIVERSITY OF TROMSO,2002,522.0,11.0
UNIVERSITY OF TROMSO,2003,580.0,9.0
UNIVERSITY OF TROMSO,2004,533.0,12.0
UNIVERSITY OF TROMSO,2005,526.0,13.0
UNIVERSITY OF TROMSO,2006,514.0,15.0
UNIVERSITY OF TROMSO,2007,520.0,16.0
UNIVERSITY OF TROMSO,2008,529.0,18.0
UNIVERSITY OF TROMSO,2009,519.0,21.0
UNIVERSITY OF TROMSO,2010,547.0,20.0
UNIVERSITY OF TROMSO,2011,542.0,21.0
UNIVERSITY OF TROMSO,2012,612.0,18.0
UNIVERSITY OF TROMSO,2013,606.0,20.0
UNIVERSITY OF TROMSO,2014,598.0,21.0
UNIVERSITY OF TROMSO,2015,578.0,25.0
UNIVERSITY OF TROMSO,2016,598.0,23.0
UNIVERSITY OF TROMSO,2017,553.0,28.0
UNIVERSITY OF TROMSO,2018,598.0,23.0
UNIVERSITY OF TROMSO,2019,696.0,16.0
UNIVERSITY OF TSUKUBA,1994,169.0,52.0
UNIVERSITY OF TSUKUBA,1995,179.0,49.0
UNIVERSITY OF TSUKUBA,1996,192.0,48.0
UNIVERSITY OF TSUKUBA,1997,178.0,57.0
UNIVERSITY OF TSUKUBA,1998,164.0,67.0
UNIVERSITY OF TSUKUBA,1999,174.0,67.0
UNIVERSITY OF TSUKUBA,2000,168.0,73.0
UNIVERSITY OF TSUKUBA,2001,171.0,75.0
UNIVERSITY OF TSUKUBA,2002,170.0,77.0
UNIVERSITY OF TSUKUBA,2003,179.0,75.0
UNIVERSITY OF TSUKUBA,2004,176.0,81.0
UNIVERSITY OF TSUKUBA,2005,187.0,82.0
UNIVERSITY OF TSUKUBA,2006,195.0,85.0
UNIVERSITY OF TSUKUBA,2007,215.0,79.0
UNIVERSITY OF TSUKUBA,2008,218.0,82.0
UNIVERSITY OF TSUKUBA,2009,238.0,82.0
UNIVERSITY OF TSUKUBA,2010,247.0,80.0
UNIVERSITY OF TSUKUBA,2011,252.0,81.0
UNIVERSITY OF TSUKUBA,2012,246.0,87.0
UNIVERSITY OF TSUKUBA,2013,275.0,82.0
UNIVERSITY OF TSUKUBA,2014,278.0,85.0
UNIVERSITY OF TSUKUBA,2015,278.0,88.0
UNIVERSITY OF TSUKUBA,2016,285.0,89.0
UNIVERSITY OF TSUKUBA,2017,299.0,89.0
UNIVERSITY OF TSUKUBA,2018,296.0,91.0
UNIVERSITY OF TSUKUBA,2019,293.0,93.0
UNIVERSITY OF TUBINGEN,1994,260.0,26.0
UNIVERSITY OF TUBINGEN,1995,247.0,30.0
UNIVERSITY OF TUBINGEN,1996,238.0,35.0
UNIVERSITY OF TUBINGEN,1997,227.0,40.0
UNIVERSITY OF TUBINGEN,1998,212.0,47.0
UNIVERSITY OF TUBINGEN,1999,196.0,55.0
UNIVERSITY OF TUBINGEN,2000,193.0,62.0
UNIVERSITY OF TUBINGEN,2001,190.0,64.0
UNIVERSITY OF TUBINGEN,2002,184.0,69.0
UNIVERSITY OF TUBINGEN,2003,191.0,70.0
UNIVERSITY OF TUBINGEN,2004,184.0,78.0
UNIVERSITY OF TUBINGEN,2005,180.0,86.0
UNIVERSITY OF TUBINGEN,2006,166.0,97.0
UNIVERSITY OF TUBINGEN,2007,173.0,101.0
UNIVERSITY OF TUBINGEN,2008,169.0,109.0
UNIVERSITY OF TUBINGEN,2009,183.0,111.0
UNIVERSITY OF TUBINGEN,2010,171.0,125.0
UNIVERSITY OF TUBINGEN,2011,181.0,127.0
UNIVERSITY OF TUBINGEN,2012,168.0,139.0
UNIVERSITY OF TUBINGEN,2013,149.0,162.0
UNIVERSITY OF TUBINGEN,2014,146.0,174.0
UNIVERSITY OF TUBINGEN,2015,157.0,171.0
UNIVERSITY OF TUBINGEN,2016,160.0,171.0
UNIVERSITY OF TUBINGEN,2017,160.0,178.0
UNIVERSITY OF TUBINGEN,2018,153.0,183.0
UNIVERSITY OF TUBINGEN,2019,148.0,186.0
UNIVERSITY OF TULSA,1994,570.0,4.0
UNIVERSITY OF TULSA,1995,595.0,4.0
UNIVERSITY OF TULSA,1996,575.0,5.0
UNIVERSITY OF TULSA,1997,588.0,5.0
UNIVERSITY OF TULSA,1998,618.0,5.0
UNIVERSITY OF TULSA,1999,737.0,3.0
UNIVERSITY OF TULSA,2000,709.0,4.0
UNIVERSITY OF TULSA,2001,772.0,3.0
UNIVERSITY OF TULSA,2002,797.0,3.0
UNIVERSITY OF TULSA,2003,756.0,4.0
UNIVERSITY OF TULSA,2004,792.0,4.0
UNIVERSITY OF TULSA,2005,802.0,4.0
UNIVERSITY OF TULSA,2006,840.0,4.0
UNIVERSITY OF TULSA,2007,919.0,3.0
UNIVERSITY OF TULSA,2008,1059.0,2.0
UNIVERSITY OF TULSA,2009,1090.0,2.0
UNIVERSITY OF TULSA,2010,1238.0,1.0
UNIVERSITY OF TULSA,2011,1265.0,1.0
UNIVERSITY OF TULSA,2012,1300.0,1.0
UNIVERSITY OF TULSA,2014,1348.0,1.0
UNIVERSITY OF TULSA,2015,1375.0,1.0
UNIVERSITY OF TULSA,2016,1368.0,1.0
UNIVERSITY OF TULSA,2017,1141.0,3.0
UNIVERSITY OF TULSA,2018,1121.0,3.0
UNIVERSITY OF TULSA,2019,1124.0,3.0
UNIVERSITY OF TURIN,1994,214.0,35.0
UNIVERSITY OF TURIN,1995,209.0,39.0
UNIVERSITY OF TURIN,1996,207.0,43.0
UNIVERSITY OF TURIN,1997,222.0,42.0
UNIVERSITY OF TURIN,1998,217.0,46.0
UNIVERSITY OF TURIN,1999,240.0,44.0
UNIVERSITY OF TURIN,2000,278.0,37.0
UNIVERSITY OF TURIN,2001,272.0,40.0
UNIVERSITY OF TURIN,2002,258.0,45.0
UNIVERSITY OF TURIN,2003,254.0,48.0
UNIVERSITY OF TURIN,2004,250.0,52.0
UNIVERSITY OF TURIN,2005,230.0,64.0
UNIVERSITY OF TURIN,2006,234.0,66.0
UNIVERSITY OF TURIN,2007,219.0,77.0
UNIVERSITY OF TURIN,2008,222.0,81.0
UNIVERSITY OF TURIN,2009,225.0,89.0
UNIVERSITY OF TURIN,2010,222.0,95.0
UNIVERSITY OF TURIN,2011,220.0,99.0
UNIVERSITY OF TURIN,2012,235.0,93.0
UNIVERSITY OF TURIN,2013,236.0,98.0
UNIVERSITY OF TURIN,2014,240.0,100.0
UNIVERSITY OF TURIN,2015,261.0,95.0
UNIVERSITY OF TURIN,2016,266.0,96.0
UNIVERSITY OF TURIN,2017,257.0,106.0
UNIVERSITY OF TURIN,2018,264.0,103.0
UNIVERSITY OF TURIN,2019,265.0,106.0
UNIVERSITY OF TURKU,1994,385.0,12.0
UNIVERSITY OF TURKU,1995,398.0,13.0
UNIVERSITY OF TURKU,1996,375.0,16.0
UNIVERSITY OF TURKU,1997,373.0,17.0
UNIVERSITY OF TURKU,1998,367.0,19.0
UNIVERSITY OF TURKU,1999,368.0,20.0
UNIVERSITY OF TURKU,2000,345.0,24.0
UNIVERSITY OF TURKU,2001,341.0,26.0
UNIVERSITY OF TURKU,2002,351.0,26.0
UNIVERSITY OF TURKU,2003,359.0,26.0
UNIVERSITY OF TURKU,2004,371.0,27.0
UNIVERSITY OF TURKU,2005,412.0,23.0
UNIVERSITY OF TURKU,2006,440.0,21.0
UNIVERSITY OF TURKU,2007,502.0,17.0
UNIVERSITY OF TURKU,2008,433.0,26.0
UNIVERSITY OF TURKU,2009,473.0,25.0
UNIVERSITY OF TURKU,2010,444.0,30.0
UNIVERSITY OF TURKU,2011,398.0,39.0
UNIVERSITY OF TURKU,2012,375.0,46.0
UNIVERSITY OF TURKU,2013,402.0,44.0
UNIVERSITY OF TURKU,2014,367.0,55.0
UNIVERSITY OF TURKU,2015,368.0,60.0
UNIVERSITY OF TURKU,2016,353.0,67.0
UNIVERSITY OF TURKU,2017,341.0,70.0
UNIVERSITY OF TURKU,2018,320.0,79.0
UNIVERSITY OF TURKU,2019,348.0,72.0
UNIVERSITY OF TWENTE,1994,436.0,9.0
UNIVERSITY OF TWENTE,1995,405.0,12.0
UNIVERSITY OF TWENTE,1996,425.0,12.0
UNIVERSITY OF TWENTE,1997,420.0,13.0
UNIVERSITY OF TWENTE,1998,404.0,15.0
UNIVERSITY OF TWENTE,1999,391.0,17.0
UNIVERSITY OF TWENTE,2000,376.0,20.0
UNIVERSITY OF TWENTE,2001,350.0,25.0
UNIVERSITY OF TWENTE,2002,368.0,24.0
UNIVERSITY OF TWENTE,2003,359.0,26.0
UNIVERSITY OF TWENTE,2004,371.0,27.0
UNIVERSITY OF TWENTE,2005,393.0,25.0
UNIVERSITY OF TWENTE,2006,433.0,22.0
UNIVERSITY OF TWENTE,2007,439.0,23.0
UNIVERSITY OF TWENTE,2008,468.0,22.0
UNIVERSITY OF TWENTE,2009,477.0,24.0
UNIVERSITY OF TWENTE,2010,534.0,21.0
UNIVERSITY OF TWENTE,2011,560.0,20.0
UNIVERSITY OF TWENTE,2012,497.0,28.0
UNIVERSITY OF TWENTE,2013,495.0,30.0
UNIVERSITY OF TWENTE,2014,526.0,29.0
UNIVERSITY OF TWENTE,2015,534.0,30.0
UNIVERSITY OF TWENTE,2016,499.0,34.0
UNIVERSITY OF TWENTE,2017,541.0,29.0
UNIVERSITY OF TWENTE,2018,523.0,30.0
UNIVERSITY OF TWENTE,2019,539.0,29.0
UNIVERSITY OF UDINE,1994,517.0,6.0
UNIVERSITY OF UDINE,1995,477.0,8.0
UNIVERSITY OF UDINE,1996,495.0,8.0
UNIVERSITY OF UDINE,1997,505.0,8.0
UNIVERSITY OF UDINE,1998,478.0,10.0
UNIVERSITY OF UDINE,1999,469.0,11.0
UNIVERSITY OF UDINE,2000,468.0,12.0
UNIVERSITY OF UDINE,2001,481.0,12.0
UNIVERSITY OF UDINE,2002,488.0,13.0
UNIVERSITY OF UDINE,2003,510.0,12.0
UNIVERSITY OF UDINE,2004,552.0,11.0
UNIVERSITY OF UDINE,2005,594.0,10.0
UNIVERSITY OF UDINE,2006,578.0,12.0
UNIVERSITY OF UDINE,2007,541.0,15.0
UNIVERSITY OF UDINE,2008,539.0,17.0
UNIVERSITY OF UDINE,2009,489.0,23.0
UNIVERSITY OF UDINE,2010,469.0,27.0
UNIVERSITY OF UDINE,2011,474.0,29.0
UNIVERSITY OF UDINE,2012,484.0,29.0
UNIVERSITY OF UDINE,2013,495.0,30.0
UNIVERSITY OF UDINE,2014,552.0,26.0
UNIVERSITY OF UDINE,2015,590.0,23.0
UNIVERSITY OF UDINE,2016,618.0,21.0
UNIVERSITY OF UDINE,2017,668.0,18.0
UNIVERSITY OF UDINE,2018,706.0,15.0
UNIVERSITY OF UDINE,2019,759.0,13.0
UNIVERSITY OF ULM,1994,309.0,19.0
UNIVERSITY OF ULM,1995,302.0,22.0
UNIVERSITY OF ULM,1996,333.0,20.0
UNIVERSITY OF ULM,1997,331.0,22.0
UNIVERSITY OF ULM,1998,344.0,22.0
UNIVERSITY OF ULM,1999,309.0,28.0
UNIVERSITY OF ULM,2000,271.0,38.0
UNIVERSITY OF ULM,2001,249.0,44.0
UNIVERSITY OF ULM,2002,238.0,52.0
UNIVERSITY OF ULM,2003,233.0,54.0
UNIVERSITY OF ULM,2004,240.0,56.0
UNIVERSITY OF ULM,2005,252.0,55.0
UNIVERSITY OF ULM,2006,274.0,54.0
UNIVERSITY OF ULM,2007,277.0,55.0
UNIVERSITY OF ULM,2008,306.0,53.0
UNIVERSITY OF ULM,2009,336.0,48.0
UNIVERSITY OF ULM,2010,360.0,44.0
UNIVERSITY OF ULM,2011,336.0,53.0
UNIVERSITY OF ULM,2012,360.0,50.0
UNIVERSITY OF ULM,2013,326.0,62.0
UNIVERSITY OF ULM,2014,311.0,72.0
UNIVERSITY OF ULM,2015,287.0,86.0
UNIVERSITY OF ULM,2016,280.0,90.0
UNIVERSITY OF ULM,2017,292.0,91.0
UNIVERSITY OF ULM,2018,329.0,77.0
UNIVERSITY OF ULM,2019,364.0,67.0
UNIVERSITY OF ULSTER,1994,422.0,10.0
UNIVERSITY OF ULSTER,1995,405.0,12.0
UNIVERSITY OF ULSTER,1996,380.0,15.0
UNIVERSITY OF ULSTER,1997,406.0,14.0
UNIVERSITY OF ULSTER,1998,392.0,16.0
UNIVERSITY OF ULSTER,1999,451.0,12.0
UNIVERSITY OF ULSTER,2000,526.0,9.0
UNIVERSITY OF ULSTER,2001,599.0,7.0
UNIVERSITY OF ULSTER,2002,564.0,9.0
UNIVERSITY OF ULSTER,2003,671.0,6.0
UNIVERSITY OF ULSTER,2004,701.0,6.0
UNIVERSITY OF ULSTER,2005,615.0,9.0
UNIVERSITY OF ULSTER,2006,702.0,7.0
UNIVERSITY OF ULSTER,2007,792.0,5.0
UNIVERSITY OF ULSTER,2008,790.0,6.0
UNIVERSITY OF ULSTER,2009,788.0,7.0
UNIVERSITY OF ULSTER,2010,955.0,4.0
UNIVERSITY OF ULSTER,2011,915.0,5.0
UNIVERSITY OF ULSTER,2012,938.0,5.0
UNIVERSITY OF ULSTER,2013,986.0,5.0
UNIVERSITY OF ULSTER,2014,1127.0,3.0
UNIVERSITY OF ULSTER,2015,1232.0,2.0
UNIVERSITY OF ULSTER,2016,1368.0,1.0
UNIVERSITY OF ULSTER,2017,1354.0,1.0
UNIVERSITY OF UPPER ALSACE,2004,1028.0,1.0
UNIVERSITY OF UPPER ALSACE,2005,1067.0,1.0
UNIVERSITY OF UPPER ALSACE,2006,1103.0,1.0
UNIVERSITY OF UPPER ALSACE,2007,1144.0,1.0
UNIVERSITY OF UPPER ALSACE,2008,1209.0,1.0
UNIVERSITY OF UPPER ALSACE,2012,1152.0,2.0
UNIVERSITY OF UPPER ALSACE,2013,1104.0,3.0
UNIVERSITY OF UPPER ALSACE,2014,1127.0,3.0
UNIVERSITY OF UPPER ALSACE,2015,1024.0,5.0
UNIVERSITY OF UPPER ALSACE,2016,1035.0,5.0
UNIVERSITY OF UPPER ALSACE,2017,1141.0,3.0
UNIVERSITY OF UPPER ALSACE,2018,1121.0,3.0
UNIVERSITY OF UPPER ALSACE,2019,1124.0,3.0
UNIVERSITY OF URBINO CARLO BO,1994,517.0,6.0
UNIVERSITY OF URBINO CARLO BO,1995,523.0,6.0
UNIVERSITY OF URBINO CARLO BO,1996,547.0,6.0
UNIVERSITY OF URBINO CARLO BO,1997,643.0,4.0
UNIVERSITY OF URBINO CARLO BO,1998,667.0,4.0
UNIVERSITY OF URBINO CARLO BO,1999,692.0,4.0
UNIVERSITY OF URBINO CARLO BO,2000,663.0,5.0
UNIVERSITY OF URBINO CARLO BO,2001,630.0,6.0
UNIVERSITY OF URBINO CARLO BO,2002,624.0,7.0
UNIVERSITY OF URBINO CARLO BO,2003,580.0,9.0
UNIVERSITY OF URBINO CARLO BO,2004,552.0,11.0
UNIVERSITY OF URBINO CARLO BO,2005,526.0,13.0
UNIVERSITY OF URBINO CARLO BO,2006,535.0,14.0
UNIVERSITY OF URBINO CARLO BO,2007,502.0,17.0
UNIVERSITY OF URBINO CARLO BO,2008,561.0,16.0
UNIVERSITY OF URBINO CARLO BO,2009,552.0,18.0
UNIVERSITY OF URBINO CARLO BO,2010,525.0,22.0
UNIVERSITY OF URBINO CARLO BO,2011,529.0,23.0
UNIVERSITY OF URBINO CARLO BO,2012,588.0,20.0
UNIVERSITY OF URBINO CARLO BO,2013,590.0,21.0
UNIVERSITY OF URBINO CARLO BO,2014,681.0,16.0
UNIVERSITY OF URBINO CARLO BO,2015,816.0,10.0
UNIVERSITY OF URBINO CARLO BO,2016,851.0,9.0
UNIVERSITY OF URBINO CARLO BO,2017,887.0,8.0
UNIVERSITY OF URBINO CARLO BO,2018,964.0,6.0
UNIVERSITY OF URBINO CARLO BO,2019,867.0,8.0
UNIVERSITY OF UTAH,1994,62.0,163.0
UNIVERSITY OF UTAH,1995,61.0,173.0
UNIVERSITY OF UTAH,1996,61.0,176.0
UNIVERSITY OF UTAH,1997,62.0,186.0
UNIVERSITY OF UTAH,1998,63.0,197.0
UNIVERSITY OF UTAH,1999,65.0,179.0
UNIVERSITY OF UTAH,2000,68.0,173.0
UNIVERSITY OF UTAH,2001,68.0,174.0
UNIVERSITY OF UTAH,2002,73.0,173.0
UNIVERSITY OF UTAH,2003,71.0,176.0
UNIVERSITY OF UTAH,2004,69.0,191.0
UNIVERSITY OF UTAH,2005,71.0,193.0
UNIVERSITY OF UTAH,2006,67.0,214.0
UNIVERSITY OF UTAH,2007,69.0,224.0
UNIVERSITY OF UTAH,2008,77.0,224.0
UNIVERSITY OF UTAH,2009,75.0,244.0
UNIVERSITY OF UTAH,2010,79.0,250.0
UNIVERSITY OF UTAH,2011,87.0,239.0
UNIVERSITY OF UTAH,2012,85.0,251.0
UNIVERSITY OF UTAH,2013,86.0,261.0
UNIVERSITY OF UTAH,2014,92.0,260.0
UNIVERSITY OF UTAH,2015,87.0,283.0
UNIVERSITY OF UTAH,2016,88.0,287.0
UNIVERSITY OF UTAH,2017,85.0,296.0
UNIVERSITY OF UTAH,2018,82.0,297.0
UNIVERSITY OF UTAH,2019,79.0,307.0
UNIVERSITY OF UTARA MALAYSIA,2006,1103.0,1.0
UNIVERSITY OF UTARA MALAYSIA,2007,1144.0,1.0
UNIVERSITY OF UTARA MALAYSIA,2008,1209.0,1.0
UNIVERSITY OF UTARA MALAYSIA,2009,1090.0,2.0
UNIVERSITY OF UTARA MALAYSIA,2010,1011.0,3.0
UNIVERSITY OF UTARA MALAYSIA,2011,1123.0,2.0
UNIVERSITY OF UTARA MALAYSIA,2012,1152.0,2.0
UNIVERSITY OF UTARA MALAYSIA,2013,1197.0,2.0
UNIVERSITY OF UTARA MALAYSIA,2014,1348.0,1.0
UNIVERSITY OF UTARA MALAYSIA,2017,1354.0,1.0
UNIVERSITY OF UTARA MALAYSIA,2018,1210.0,2.0
UNIVERSITY OF UTARA MALAYSIA,2019,1208.0,2.0
UNIVERSITY OF UTRECHT,1994,155.0,58.0
UNIVERSITY OF UTRECHT,1995,159.0,55.0
UNIVERSITY OF UTRECHT,1996,143.0,67.0
UNIVERSITY OF UTRECHT,1997,163.0,65.0
UNIVERSITY OF UTRECHT,1998,170.0,65.0
UNIVERSITY OF UTRECHT,1999,155.0,78.0
UNIVERSITY OF UTRECHT,2000,153.0,84.0
UNIVERSITY OF UTRECHT,2001,152.0,84.0
UNIVERSITY OF UTRECHT,2002,139.0,92.0
UNIVERSITY OF UTRECHT,2003,133.0,101.0
UNIVERSITY OF UTRECHT,2004,138.0,102.0
UNIVERSITY OF UTRECHT,2005,125.0,114.0
UNIVERSITY OF UTRECHT,2006,110.0,135.0
UNIVERSITY OF UTRECHT,2007,105.0,151.0
UNIVERSITY OF UTRECHT,2008,105.0,162.0
UNIVERSITY OF UTRECHT,2009,113.0,163.0
UNIVERSITY OF UTRECHT,2010,120.0,163.0
UNIVERSITY OF UTRECHT,2011,138.0,155.0
UNIVERSITY OF UTRECHT,2012,128.0,171.0
UNIVERSITY OF UTRECHT,2013,130.0,183.0
UNIVERSITY OF UTRECHT,2014,122.0,196.0
UNIVERSITY OF UTRECHT,2015,130.0,196.0
UNIVERSITY OF UTRECHT,2016,127.0,205.0
UNIVERSITY OF UTRECHT,2017,137.0,200.0
UNIVERSITY OF UTRECHT,2018,134.0,209.0
UNIVERSITY OF UTRECHT,2019,127.0,219.0
UNIVERSITY OF VAASA,1994,482.0,7.0
UNIVERSITY OF VAASA,1995,523.0,6.0
UNIVERSITY OF VAASA,1996,666.0,3.0
UNIVERSITY OF VAASA,1997,588.0,5.0
UNIVERSITY OF VAASA,1998,618.0,5.0
UNIVERSITY OF VAASA,1999,737.0,3.0
UNIVERSITY OF VAASA,2000,773.0,3.0
UNIVERSITY OF VAASA,2001,772.0,3.0
UNIVERSITY OF VAASA,2006,1103.0,1.0
UNIVERSITY OF VAASA,2007,1144.0,1.0
UNIVERSITY OF VAASA,2008,1209.0,1.0
UNIVERSITY OF VAASA,2009,1230.0,1.0
UNIVERSITY OF VAASA,2010,1097.0,2.0
UNIVERSITY OF VAASA,2011,1265.0,1.0
UNIVERSITY OF VAASA,2012,1300.0,1.0
UNIVERSITY OF VAASA,2013,1197.0,2.0
UNIVERSITY OF VAASA,2014,983.0,5.0
UNIVERSITY OF VAASA,2015,1024.0,5.0
UNIVERSITY OF VAASA,2016,990.0,6.0
UNIVERSITY OF VAASA,2017,940.0,7.0
UNIVERSITY OF VAASA,2018,964.0,6.0
UNIVERSITY OF VAASA,2019,1064.0,4.0
UNIVERSITY OF VALENCIA,1994,374.0,13.0
UNIVERSITY OF VALENCIA,1995,282.0,25.0
UNIVERSITY OF VALENCIA,1996,255.0,32.0
UNIVERSITY OF VALENCIA,1997,254.0,35.0
UNIVERSITY OF VALENCIA,1998,265.0,35.0
UNIVERSITY OF VALENCIA,1999,267.0,36.0
UNIVERSITY OF VALENCIA,2000,306.0,31.0
UNIVERSITY OF VALENCIA,2001,329.0,29.0
UNIVERSITY OF VALENCIA,2002,300.0,35.0
UNIVERSITY OF VALENCIA,2003,282.0,42.0
UNIVERSITY OF VALENCIA,2004,254.0,50.0
UNIVERSITY OF VALENCIA,2005,257.0,54.0
UNIVERSITY OF VALENCIA,2006,251.0,60.0
UNIVERSITY OF VALENCIA,2007,264.0,61.0
UNIVERSITY OF VALENCIA,2008,259.0,67.0
UNIVERSITY OF VALENCIA,2009,259.0,71.0
UNIVERSITY OF VALENCIA,2010,299.0,61.0
UNIVERSITY OF VALENCIA,2011,311.0,59.0
UNIVERSITY OF VALENCIA,2012,318.0,62.0
UNIVERSITY OF VALENCIA,2013,326.0,62.0
UNIVERSITY OF VALENCIA,2014,371.0,54.0
UNIVERSITY OF VALENCIA,2015,361.0,62.0
UNIVERSITY OF VALENCIA,2016,366.0,62.0
UNIVERSITY OF VALENCIA,2017,386.0,58.0
UNIVERSITY OF VALENCIA,2018,417.0,52.0
UNIVERSITY OF VALENCIA,2019,410.0,56.0
